titles,discripsion,lastest_Chap,condition,view,follow,link 
Corpse Party Hysteric Birthday 2U,"Đến ngày sinh nhật của mình, Sachiko quyết định giải trừ lời nguyền Heavenly Host và buộc những kẻ bị kẹt lại ở đấy tham dự cùng. Với đầu óc vô cùng ""trong sáng"" của một đứa trẻ mới lên 7, ẻm bày ra đủ thứ trò chơi bệnh - bựa - biến thái và nếu kẻ nào từ chối sẽ phải nhận lấy cái chết thảm khốc.",Chapter 12,Tình trạng: Đang Cập Nhật,"Lượt xem: 20,179",Lượt theo dõi: 55,https://truyenqqhot.com/truyen-tranh/corpse-party-hysteric-birthday-2u-1709
Shikabane Hime,"Shikabane Hime, còn gọi là ""Công chúa thây ma"", là một cô gái bất tử, gánh trên vai sứ mệnh tiêu diệt đủ 108 thây ma vất vưởng khắp thành phố để cứu thế giới. Đó là giao ước cô đã ký với pháp sư Keisei để được tái sinh. Nếu thành công, linh hồn cô sẽ siêu thoát và đến được thiên đàng...",Chapter 31,Tình trạng: Đang Cập Nhật,"Lượt xem: 35,751",Lượt theo dõi: 60,https://truyenqqhot.com/truyen-tranh/shikabane-hime-1707
Murcielago,"Trong một thành phố tràn đầy tội ác ghê tởm và bạo lực, hai cô gái làm công việc tiêu diệt những tên tội phạm không thể được giải quyết bởi cảnh sát.",Chapter 54,Tình trạng: Đang Cập Nhật,"Lượt xem: 174,922",Lượt theo dõi: 316,https://truyenqqhot.com/truyen-tranh/murcielago-1706
James Bond - Vargr,Phiên bản comic trở lại sau 20 năm vắng bóng của nhân vật điệp viên ăn khách nhất mọi thời đại với những tình tiết mới,Chapter 5,Tình trạng: Đang Cập Nhật,"Lượt xem: 8,752",Lượt theo dõi: 8,https://truyenqqhot.com/truyen-tranh/james-bond-vargr-1698
Chuyện Chết Chóc,"Những câu chuyện ngắn khá thâm thuý và nhân văn, mang đến một cái nhìn mới về lằn ranh sinh tử của con người qua nhân sinh quan của tác giả",Chapter 7,Tình trạng: Đang Cập Nhật,"Lượt xem: 13,603",Lượt theo dõi: 43,https://truyenqqhot.com/truyen-tranh/chuyen-chet-choc-1689
Sát Thủ Số 1,,Chapter 103,Tình trạng: Hoàn Thành,"Lượt xem: 482,714",Lượt theo dõi: 473,https://truyenqqhot.com/truyen-tranh/sat-thu-so-1-1684
American Ghost Jack,Go Eun và cha cô bị đuổi khỏi ngôi nhà ma ám suốt những năm qua. Nhưng Go Eun không để cho chủ sở hữu công viên phá hủy ngôi nhà ma ám của họ và những kỷ niệm của thời thơ ấu của cô và mẹ cô. Cô quyết tâm đi đến Hoa Kỳ để vượt qua các thí nghiệm và nhận được một giải thưởng tiền mặt lên đến hàng tri...,Chapter 79,Tình trạng: Đang Cập Nhật,"Lượt xem: 118,546",Lượt theo dõi: 168,https://truyenqqhot.com/truyen-tranh/american-ghost-jack-1678
Cơn Sốt Vàng Sau Chiến Tranh,"Tại Hokkaido, hòn đảo xa miền cực bắc của nhật bản, nhân vật chính của chúng ta - Sugimoto Saichi trở về từ cuộc chiến tranh Nga Nhật thời kì Minh Trị. Với biệt danh ""Sugimoto Bất Tử"" trong chiến tranh, anh lao vào chạy theo cơn sốt vàng nhằm thực hiện ý nguyện của người bạn thân đã mất trong trận c...",Chapter 244,Tình trạng: Đang Cập Nhật,"Lượt xem: 1,494,284","Lượt theo dõi: 2,008",https://truyenqqhot.com/truyen-tranh/con-sot-vang-sau-chien-tranh-1676
Sóc Nguyệt,,Chapter 6,Tình trạng: Đang Cập Nhật,"Lượt xem: 26,687",Lượt theo dõi: 28,https://truyenqqhot.com/truyen-tranh/soc-nguyet-1675
Bạch Môn Ngũ Giáp,"Có 3 món bảo vật do phục hy sáng tạo ra từ thời tối cổ lưu truyền tới ngày nay, tương truyền ai có 3 món bảo vật này trong tay sẽ thực hiện được 1 điều ước. Bạch môn giáo phái là nhóm người được cử nhiệm vụ ra sức bảo vệ 3 món bảo vật này.",Chapter 91,Tình trạng: Đang Cập Nhật,"Lượt xem: 100,482",Lượt theo dõi: 163,https://truyenqqhot.com/truyen-tranh/bach-mon-ngu-giap-1670
Những Câu Chuyện Kinh Dị Ở Trung Học Tây Lăng,Những câu chuyện kinh dị xoay quanh 1 trường trung học ở Trung Quốc,Chapter 24,Tình trạng: Đang Cập Nhật,"Lượt xem: 60,516",Lượt theo dõi: 209,https://truyenqqhot.com/truyen-tranh/nhung-cau-chuyen-kinh-di-o-trung-hoc-tay-lang-1669
Shin Yami No Koe - Kaidan,"Tiếp nối phần 1 Yami no koe, vẫn là các câu truyện riêng lẻ về các nhân vật khác nhau. Trong phần này ta sẽ gặp lại nhân vật ông chú mút đinh ở phần 1. Và quan trọng là phần này MÉO CÓ NẶN MỤN !!!!!",Chapter 3,Tình trạng: Đang Cập Nhật,"Lượt xem: 22,158",Lượt theo dõi: 7,https://truyenqqhot.com/truyen-tranh/shin-yami-no-koe-kaidan-1643
Linh Hồ Kiếm (Liêu Trai),"Tuyển tập truyện ""Liêu Trai"" của Bồ Tùng Linh, được phóng tác qua nét vẽ của Từ Đại Bảo. Nhân gian có tam đạo: Linh, Hồ, Kiếm. Linh như loài bướm, chim, rắn, cá, tu đạo nhưng không thoát được lưới trần. Hồ như chồn, cáo, sói, dơi... mê hoặc nhân tâm, cũng chưa ra được nhân hoàn. Kiếm giả tu thành ti...",Chapter 0,Tình trạng: Đang Cập Nhật,"Lượt xem: 9,759",Lượt theo dõi: 21,https://truyenqqhot.com/truyen-tranh/linh-ho-kiem-lieu-trai-1640
Nghịch Quỷ Ds,"Thành phố trong tương lai phát triển quá nhanh, thúc đẩy bài tiết của não bộ hình thành nên ""phó thể"". Vậy phó thể là gì ? hãy cùng hamtruyen theo dõi câu chuyện này nhé!",Chapter 46,Tình trạng: Đang Cập Nhật,"Lượt xem: 93,707",Lượt theo dõi: 199,https://truyenqqhot.com/truyen-tranh/nghich-quy-ds-1608
Địa Ngục Môn,"Không trí nhớ, không người thân. Mở mắt là Địa Ngục sâu vô ngần. Tú đã làm gì để thoát khỏi Địa Ngục khủng khiếp, đoạt lại mạng sống của mình ?",Chapter 4,Tình trạng: Đang Cập Nhật,"Lượt xem: 27,931",Lượt theo dõi: 53,https://truyenqqhot.com/truyen-tranh/dia-nguc-mon-1573
Subway Line 1,,Chapter 6,Tình trạng: Đang Cập Nhật,"Lượt xem: 8,164",Lượt theo dõi: 18,https://truyenqqhot.com/truyen-tranh/subway-line-1-1553
Mononoke,"Câu chuyện theo chân một người bán thuốc dạo lần lược thanh tẩy những Mononoke - Một loại yêu quái trong truyền thuyết của Nhật hay còn hiểu là những ""linh hồn oán hận"". Để tiêu diệt được con quỷ, người bán thuốc cần phải dùng thanh kiếm của mình nhưng phải đáp ứng 3 yêu cầu mới có thể rút nó ra.",Chapter 7,Tình trạng: Đang Cập Nhật,"Lượt xem: 19,711",Lượt theo dõi: 66,https://truyenqqhot.com/truyen-tranh/mononoke-1548
Yami No Koe,Tổng hợp truyện ngắn của Itou Junji. Xuất bản năm 2003. Ai mà đọc thử truyện ông này rồi sẽ biết nó là về cái gì. Đại khái là max...,Chapter 7,Tình trạng: Đang Cập Nhật,"Lượt xem: 27,862",Lượt theo dõi: 57,https://truyenqqhot.com/truyen-tranh/yami-no-koe-1521
Resident Evil Biohazard Heavenly Island,"Tominaga takeru là trợ lý của giám đốc sản xuất chương trình idol survival - một chương trình truyền hình thực tế tập trung những idol hàng đầu của Nhật và Mỹ. Trong chương trình lần này, đoàn làm phim đã chọn một hòn đảo hoang vu ở Nam Mỹ có tên là Sonidode Totoga để quay phim. Nhưng họ không biết ...",Chapter 50,Tình trạng: Đang Cập Nhật,"Lượt xem: 91,554",Lượt theo dõi: 205,https://truyenqqhot.com/truyen-tranh/resident-evil-biohazard-heavenly-island-1513
Elfen Lied,,Chapter 107,Tình trạng: Hoàn Thành,"Lượt xem: 363,619",Lượt theo dõi: 494,https://truyenqqhot.com/truyen-tranh/elfen-lied-1507
Kho Truyện Kinh Dị: Ác Mộng Đêm Về,"Đó là quá nửa đêm và bạn đang trong tâm trạng cho một nỗi sợ hãi? Bạn đã đến - Chào mừng bạn đến một thế giới của những cơn ác mộng và kinh hoàng, được tạo ra bởi những bậc thầy kinh dị.",Chapter 23,Tình trạng: Đang Cập Nhật,"Lượt xem: 49,393",Lượt theo dõi: 119,https://truyenqqhot.com/truyen-tranh/kho-truyen-kinh-di-ac-mong-dem-ve-1499
Trò Chơi Báo Thù,"Một ngày nọ,Matsui Sakura-một cô bé mồ côi, trầm tính,ít nói nhận được một lời mời tham gia “Revenge Game-Trò chơi báo thù” và quyết định tham gia trò chơi. Khi tới địa điểm được thông báo , Matsui bị nhốt trong một căn phòng cùng với 4 người bạn cùng lớp của cô ấy. Rồi họ phát hiện thì ra người đứn...",Chapter 7,Tình trạng: Đang Cập Nhật,"Lượt xem: 22,242",Lượt theo dõi: 77,https://truyenqqhot.com/truyen-tranh/tro-choi-bao-thu-1491
Angel Game: Sayonara To Mirai No Kakera,,Chapter 5,Tình trạng: Đang Cập Nhật,"Lượt xem: 8,493",Lượt theo dõi: 24,https://truyenqqhot.com/truyen-tranh/angel-game-sayonara-to-mirai-no-kakera-1477
Mia: Lost In Operation,"11 chiến sĩ đang trên đường làm nhiệm vụ, họ đến một hầm trú và....không còn người nào sống sót trở lại! Câu hỏi tại sao?",Chapter 39,Tình trạng: Đang Cập Nhật,"Lượt xem: 26,290",Lượt theo dõi: 41,https://truyenqqhot.com/truyen-tranh/mia-lost-in-operation-1467
0.0 Mhz,Câu chuyện về một nhóm bạn thích tìm hiểu về những hiện tượng ma quái! Họ quyết định đến ở căn nhà hoang để khám phá hiện tượng ma ám! Liệu đây có phải quyết định đúng đắn của họ?,Chapter 70,Tình trạng: Đang Cập Nhật,"Lượt xem: 87,093",Lượt theo dõi: 104,https://truyenqqhot.com/truyen-tranh/0-0-mhz-1466
Truyền Nhân Atula 3,,Chapter 78,Tình trạng: Đang Cập Nhật,"Lượt xem: 128,151",Lượt theo dõi: 127,https://truyenqqhot.com/truyen-tranh/truyen-nhan-atula-3-1454
Collapse Of The World As We Know It,"Muốn nghe mô tả hử? Nếu ai đã đọc Red book rồi thì sẽ thấy hao hao. Cốt truyện max dị, nhiều khi đọc xong còn chả hiểu mình vừa đọc cái gì. Cha tác giả cuồng Miku, cứ vài ba chap lại thấy dáng dấp Miku xuất hiện.",Chapter 35,Tình trạng: Đang Cập Nhật,"Lượt xem: 53,340",Lượt theo dõi: 85,https://truyenqqhot.com/truyen-tranh/collapse-of-the-world-as-we-know-it-1448
Cuộc Chiến Trên Sao Hỏa Ngoại Truyện - Adolf,,Chapter 4,Tình trạng: Đang Cập Nhật,"Lượt xem: 22,516",Lượt theo dõi: 160,https://truyenqqhot.com/truyen-tranh/cuoc-chien-tren-sao-hoa-ngoai-truyen-adolf-1446
Bram Stoker'S Dracula,"Đây là câu chuyện về Vương Công Vlad Dracula sống hàng trăm năm chỉ để chờ đợi một cơ hội được gặp lại người tình của mình... Tập truyện dựa trên phim Bram Stoker's Dracula 1992 do Francis Ford Coppola đạo diễn, bộ phim dựa theo tình tiết gần giống trong tiểu thuyết gốc nhất và là một trong những bộ...",Chapter 1,Tình trạng: Đang Cập Nhật,"Lượt xem: 11,098",Lượt theo dõi: 2,https://truyenqqhot.com/truyen-tranh/bram-stokers-dracula-1426
Mahou Shoujo Site,"Asagiri Aya, một cô gái chuyên bị bắt nạt ở trường và ở nhà. Một ngày nọ, một trang web kì lạ xuất hiện trên máy tính của cô - Mahou Shoujo Site, nhấp nháy trên màn hình và cô được kêu gọi đến với thế giới Mahou Shoujo.",Chapter 137,Tình trạng: Đang Cập Nhật,"Lượt xem: 885,583","Lượt theo dõi: 1,723",https://truyenqqhot.com/truyen-tranh/mahou-shoujo-site-1423
Ushio And Tora,"Cực hay, không đọc là vô cùng tiếc! Một siêu phẩm của thời đại ""Ushio và Tora"" được sáng tác bởi Kazuhiro Fujita, được xuất bản ở tại Việt Nam với tên ""Cậu bé thần giáo"". Được nhận giải thưởng Shogakukan Manga Award cho thể loại shounen năm 1992. Đây là truyện vô cùng hay, được xếp hạng 1 trong 50 t...",Chapter 306.3,Tình trạng: Hoàn Thành,"Lượt xem: 971,285","Lượt theo dõi: 1,136",https://truyenqqhot.com/truyen-tranh/ushio-and-tora-1422
Mouryou No Yurikag,"Một nhóm học sinh ở trên 1 du thuyền, với rất nhiều zombie trên đó . Chuyện gì sẽ xảy ra trên con thuyền đó và tại sao lại có zombie trên thuyền . Cuộc chiến sống còn giữa người, zombie",Chapter 6,Tình trạng: Đang Cập Nhật,"Lượt xem: 10,659",Lượt theo dõi: 33,https://truyenqqhot.com/truyen-tranh/mouryou-no-yurikag-1413
Danganronpa – Kibou No Gakuen To Zetsubou No Koukousei,,Chapter 3,Tình trạng: Đang Cập Nhật,"Lượt xem: 32,031",Lượt theo dõi: 132,https://truyenqqhot.com/truyen-tranh/danganronpa-kibou-no-gakuen-to-zetsubou-no-koukousei-1409
New Voices In The Dark,"New Voices in the Dark là tuyển tập truyện kinh dị mới của Junji Ito,xuất bản lần đầu năm 2006.Là phần tiếp theo của ""Secret of the Haunted Mansion""",Chapter 7,Tình trạng: Hoàn Thành,"Lượt xem: 49,614",Lượt theo dõi: 123,https://truyenqqhot.com/truyen-tranh/new-voices-in-the-dark-1389
Seishokuki,"Nogawa Izumi là một học sinh giỏi, tiêu biểu của lớp. Nhưng cô có một ham muốn tình dục ngày càng cao,thậm chí cô còn vào phòng y tế để 'tự sướng"" . Sau đó cô bị tấn công bởi những người ngoài hành tinh ăn mặc giống như Thú Bông,cô được giải cứu bởi Usayama, một người ngoài hành tinh trông như cô th...",Chapter 33,Tình trạng: Đang Cập Nhật,"Lượt xem: 96,409",Lượt theo dõi: 131,https://truyenqqhot.com/truyen-tranh/seishokuki-1385
Happiness (Oshimi Shuzo),,Chapter 50,Tình trạng: Đang Cập Nhật,"Lượt xem: 180,123",Lượt theo dõi: 467,https://truyenqqhot.com/truyen-tranh/happiness-oshimi-shuzo-1373
Thảm Họa Sinh Học,"Biohazard: Heavenly Island được coi là phần 2 của series truyện tranh về Resident Evil với nội dung xoay quanh sự bùng phát dịch bệnh tại một hòn đảo ở Nam Mỹ cùng cuộc điều tra của Claire Redfield. Những thổ dân cuồng tín, giết người hàng loạt!",Chapter 50,Tình trạng: Đang Cập Nhật,"Lượt xem: 259,539",Lượt theo dõi: 368,https://truyenqqhot.com/truyen-tranh/tham-hoa-sinh-hoc-1351
Zombie Loan,,Chapter 83,Tình trạng: Đang Cập Nhật,"Lượt xem: 90,730",Lượt theo dõi: 284,https://truyenqqhot.com/truyen-tranh/zombie-loan-1337
Kuro Ihon,Truyện kinh dị! không dành cho người yếu tim!,Chapter 8,Tình trạng: Đang Cập Nhật,"Lượt xem: 18,816",Lượt theo dõi: 63,https://truyenqqhot.com/truyen-tranh/kuro-ihon-1336
Corpse Party: Blood Drive,,Chapter 45,Tình trạng: Đang Cập Nhật,"Lượt xem: 106,372",Lượt theo dõi: 178,https://truyenqqhot.com/truyen-tranh/corpse-party-blood-drive-1332
Kako Và Thám Tử Nise,Bạn là fan của DeathNote và Conan ? Ko phải thì cũng vào coi đi hay lắm :)) Chuyện bắt đầu với 1 thằng có thể nhìn thấy ma và 1 con ma nữ ecchi…. Tạo thành cặp đôi hoàn cảnh cùng nhau đi tiêu diệt “ác linh” nhưng trên con đường đó xảy ra nhiều vấn đề về thân thế của “thần ma nữ” này. Đọc để biết thê...,Chapter 37,Tình trạng: Đang Cập Nhật,"Lượt xem: 196,540","Lượt theo dõi: 1,205",https://truyenqqhot.com/truyen-tranh/kako-va-tham-tu-nise-1331
3 Street Of Mysteries,"Hãy cùng khám phá nguồn cảm hứng quái dị giàu chất thơ đã tạo nên danh tiếng của Mizuki ở Nhật Bản qua ""3, Street of Mysteries"". Những câu chuyện trong series này có điểm chung là các ý tưởng ám ảnh về sự bất tử và cuộc sống sau khi chết. Khéo léo pha trộn một loạt các yếu tố hài hước đen tối, kịch ...",Chapter 18,Tình trạng: Đang Cập Nhật,"Lượt xem: 57,460",Lượt theo dõi: 29,https://truyenqqhot.com/truyen-tranh/3-street-of-mysteries-1330
Mầm Sống,"Sau khi các nhà khoa học và học giả dự báo về thảm họa toàn cầu: một thiên thạch sẽ đâm vào Trái Đất trong tương lai gần, chính phủ các nước đã tổ chức họp kín để đề ra các kế sách ngăn ngừa mối hiểm họa này. Một trong số đó là dự án ""7SEEDS"". ""7SEEDS"" được thành lập nhằm lưu giữ và duy trì con ngư...",Chapter 179,Tình trạng: Đang Cập Nhật,"Lượt xem: 354,714",Lượt theo dõi: 167,https://truyenqqhot.com/truyen-tranh/mam-song-1322
Những Câu Chuyện Bất Thường,,Chapter 255,Tình trạng: Đang Cập Nhật,"Lượt xem: 260,012",Lượt theo dõi: 198,https://truyenqqhot.com/truyen-tranh/nhung-cau-chuyen-bat-thuong-1321
Kuso Manga Bukuro,,Chapter 15,Tình trạng: Đang Cập Nhật,"Lượt xem: 25,051",Lượt theo dõi: 51,https://truyenqqhot.com/truyen-tranh/kuso-manga-bukuro-1320
